state,state_abbreviated,job_title,total_employment,job_concentration,median_salary,region
Maryland,MD,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",160.0,0.46,53940.0,South
Maryland,MD,Food Batchmakers,1230.0,0.4,44060.0,South
Maryland,MD,Food Cooking Machine Operators and Tenders,260.0,0.54,38190.0,South
Maryland,MD,"Food Processing Workers, All Other",1970.0,1.91,36950.0,South
Maryland,MD,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",260.0,0.23,53190.0,South
Maryland,MD,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",290.0,0.74,51030.0,South
Maryland,MD,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",260.0,0.08,48210.0,South
Maryland,MD,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",140.0,0.11,40330.0,South
Maryland,MD,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",60.0,0.19,55680.0,South
Maryland,MD,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",50.0,0.22,58540.0,South
Maryland,MD,Machinists,1600.0,0.3,58240.0,South
Maryland,MD,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",270.0,0.1,50990.0,South
Maryland,MD,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",770.0,0.33,57800.0,South
Maryland,MD,Tool and Die Makers,,,53520.0,South
Maryland,MD,"Welders, Cutters, Solderers, and Brazers",3190.0,0.42,56420.0,South
Maryland,MD,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",240.0,0.37,62560.0,South
Maryland,MD,"Layout Workers, Metal and Plastic",,,99750.0,South
Maryland,MD,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",90.0,0.16,40310.0,South
Maryland,MD,"Metal Workers and Plastic Workers, All Other",170.0,0.47,48000.0,South
Maryland,MD,Prepress Technicians and Workers,350.0,0.85,50690.0,South
Maryland,MD,Printing Press Operators,1280.0,0.5,49450.0,South
Maryland,MD,Print Binding and Finishing Workers,490.0,0.76,46610.0,South
Maryland,MD,Laundry and Dry-Cleaning Workers,3890.0,1.12,32790.0,South
Maryland,MD,"Pressers, Textile, Garment, and Related Materials",460.0,0.97,32560.0,South
Maryland,MD,Sewing Machine Operators,1290.0,0.66,35390.0,South
Maryland,MD,"Sewers, Hand",,,32570.0,South
Maryland,MD,"Tailors, Dressmakers, and Custom Sewers",260.0,0.9,52000.0,South
Maryland,MD,"Textile Cutting Machine Setters, Operators, and Tenders",100.0,0.62,33950.0,South
Maryland,MD,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",70.0,0.25,49190.0,South
Maryland,MD,Upholsterers,60.0,0.16,49510.0,South
Maryland,MD,"Textile, Apparel, and Furnishings Workers, All Other",60.0,0.22,37750.0,South
Maryland,MD,Cabinetmakers and Bench Carpenters,400.0,0.28,57200.0,South
Maryland,MD,Furniture Finishers,60.0,0.25,45800.0,South
Maryland,MD,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",130.0,0.12,45530.0,South
Maryland,MD,"Woodworkers, All Other",170.0,1.48,40120.0,South
Maryland,MD,Power Distributors and Dispatchers,60.0,0.36,100710.0,South
Maryland,MD,Power Plant Operators,310.0,0.57,106300.0,South
Maryland,MD,Stationary Engineers and Boiler Operators,1170.0,2.14,82960.0,South
Maryland,MD,Water and Wastewater Treatment Plant and System Operators,1630.0,0.72,58740.0,South
Maryland,MD,Chemical Plant and System Operators,320.0,1.02,92930.0,South
Maryland,MD,Gas Plant Operators,140.0,0.5,104340.0,South
Maryland,MD,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",130.0,0.21,81750.0,South
Maryland,MD,"Plant and System Operators, All Other",260.0,0.92,80080.0,South
Maryland,MD,Chemical Equipment Operators and Tenders,1150.0,0.51,61190.0,South
Maryland,MD,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",470.0,0.48,49920.0,South
Maryland,MD,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",190.0,0.37,39250.0,South
Maryland,MD,"Mixing and Blending Machine Setters, Operators, and Tenders",1230.0,0.68,51530.0,South
Maryland,MD,"Cutting and Slicing Machine Setters, Operators, and Tenders",360.0,0.42,43690.0,South
Maryland,MD,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",360.0,0.35,45580.0,South
Maryland,MD,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",120.0,0.4,75000.0,South
Maryland,MD,"Inspectors, Testers, Sorters, Samplers, and Weighers",4100.0,0.39,58710.0,South
Maryland,MD,Jewelers and Precious Stone and Metal Workers,90.0,0.21,49900.0,South
Maryland,MD,Dental Laboratory Technicians,370.0,0.61,49850.0,South
Maryland,MD,Medical Appliance Technicians,260.0,1.27,45290.0,South
Maryland,MD,Ophthalmic Laboratory Technicians,330.0,0.99,45620.0,South
Maryland,MD,Packaging and Filling Machine Operators and Tenders,2290.0,0.34,42210.0,South
Maryland,MD,"Painting, Coating, and Decorating Workers",80.0,0.53,45910.0,South
Maryland,MD,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",810.0,0.29,57860.0,South
Maryland,MD,Semiconductor Processing Technicians,130.0,0.23,49320.0,South
Maryland,MD,Photographic Process Workers and Processing Machine Operators,120.0,1.25,50770.0,South
Maryland,MD,Computer Numerically Controlled Tool Operators,1790.0,0.57,52000.0,South
Maryland,MD,Computer Numerically Controlled Tool Programmers,200.0,0.39,63760.0,South
Maryland,MD,Adhesive Bonding Machine Operators and Tenders,50.0,0.21,41620.0,South
Maryland,MD,Cooling and Freezing Equipment Operators and Tenders,80.0,0.64,47940.0,South
Maryland,MD,Etchers and Engravers,170.0,1.11,52000.0,South
Maryland,MD,"Molders, Shapers, and Casters, Except Metal and Plastic",150.0,0.24,51470.0,South
Maryland,MD,"Paper Goods Machine Setters, Operators, and Tenders",280.0,0.16,34760.0,South
Maryland,MD,Tire Builders,80.0,0.21,42740.0,South
Maryland,MD,Helpers--Production Workers,1620.0,0.54,42920.0,South
Maryland,MD,"Production Workers, All Other",3060.0,0.62,41960.0,South
Maryland,MD,Aircraft Cargo Handling Supervisors,140.0,0.76,75170.0,South
Maryland,MD,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",11960.0,1.11,65020.0,South
Maryland,MD,Commercial Pilots,400.0,0.44,130510.0,South
Maryland,MD,Air Traffic Controllers,110.0,0.27,114620.0,South
Maryland,MD,Airfield Operations Specialists,50.0,0.18,64480.0,South
Maryland,MD,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",350.0,1.63,37480.0,South
Maryland,MD,Driver/Sales Workers,14160.0,1.9,34960.0,South
Maryland,MD,Heavy and Tractor-Trailer Truck Drivers,23910.0,0.65,57180.0,South
Maryland,MD,Light Truck Drivers,19350.0,1.09,46230.0,South
Maryland,MD,"Bus Drivers, School",8320.0,1.2,51040.0,South
Maryland,MD,"Bus Drivers, Transit and Intercity",4680.0,1.76,69440.0,South
Maryland,MD,Shuttle Drivers and Chauffeurs,6040.0,1.48,40550.0,South
Maryland,MD,Taxi Drivers,,,34930.0,South
Maryland,MD,"Motor Vehicle Operators, All Other",1080.0,1.21,35180.0,South
Maryland,MD,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",90.0,0.38,66680.0,South
Maryland,MD,Railroad Conductors and Yardmasters,280.0,0.37,78190.0,South
Maryland,MD,Subway and Streetcar Operators,520.0,3.17,82590.0,South
Maryland,MD,Sailors and Marine Oilers,270.0,0.48,46520.0,South
Maryland,MD,"Captains, Mates, and Pilots of Water Vessels",460.0,0.74,95210.0,South
Maryland,MD,Motorboat Operators,40.0,0.86,40390.0,South
Maryland,MD,Ship Engineers,100.0,0.63,170630.0,South
Maryland,MD,Parking Attendants,1700.0,0.71,34030.0,South
Maryland,MD,Automotive and Watercraft Service Attendants,1100.0,0.63,35680.0,South
Maryland,MD,Aircraft Service Attendants,160.0,0.32,43420.0,South
Maryland,MD,Traffic Technicians,120.0,0.9,66920.0,South
Maryland,MD,Transportation Inspectors,250.0,0.61,95420.0,South
Maryland,MD,Passenger Attendants,350.0,0.77,36300.0,South
Maryland,MD,"Transportation Workers, All Other",230.0,1.2,33280.0,South
Maryland,MD,Conveyor Operators and Tenders,90.0,0.2,37550.0,South
Maryland,MD,Crane and Tower Operators,310.0,0.41,66800.0,South
Maryland,MD,Hoist and Winch Operators,160.0,3.67,87760.0,South
Maryland,MD,Industrial Truck and Tractor Operators,12260.0,0.85,46670.0,South
Maryland,MD,Cleaners of Vehicles and Equipment,5710.0,0.86,35890.0,South
Maryland,MD,"Laborers and Freight, Stock, and Material Movers, Hand",44620.0,0.84,40240.0,South
Maryland,MD,Machine Feeders and Offbearers,200.0,0.24,45340.0,South
Maryland,MD,"Packers and Packagers, Hand",6050.0,0.56,35100.0,South
Maryland,MD,Stockers and Order Fillers,39680.0,0.8,38340.0,South
Maryland,MD,Refuse and Recyclable Material Collectors,2710.0,1.09,40080.0,South
Maryland,MD,"Tank Car, Truck, and Ship Loaders",150.0,0.78,79860.0,South
Maryland,MD,"Material Moving Workers, All Other",560.0,1.24,48520.0,South
Massachusetts,MA,General and Operations Managers,105350.0,1.24,123850.0,Northeast
Massachusetts,MA,Advertising and Promotions Managers,390.0,0.77,135270.0,Northeast
Massachusetts,MA,Marketing Managers,13520.0,1.49,192480.0,Northeast
Massachusetts,MA,Sales Managers,13950.0,0.98,170610.0,Northeast
Massachusetts,MA,Public Relations Managers,2560.0,1.43,169760.0,Northeast
Massachusetts,MA,Fundraising Managers,2030.0,2.33,145380.0,Northeast
Massachusetts,MA,Administrative Services Managers,9250.0,1.54,108720.0,Northeast
Massachusetts,MA,Facilities Managers,5830.0,1.75,121510.0,Northeast
Massachusetts,MA,Computer and Information Systems Managers,25640.0,1.68,203300.0,Northeast
Massachusetts,MA,Financial Managers,27690.0,1.43,181170.0,Northeast
Massachusetts,MA,Industrial Production Managers,4930.0,0.89,138600.0,Northeast
Massachusetts,MA,Purchasing Managers,2370.0,1.23,168890.0,Northeast
Massachusetts,MA,"Transportation, Storage, and Distribution Managers",4320.0,0.86,107200.0,Northeast
Massachusetts,MA,Compensation and Benefits Managers,670.0,1.42,181910.0,Northeast
Massachusetts,MA,Human Resources Managers,6730.0,1.32,176510.0,Northeast
Massachusetts,MA,Training and Development Managers,1180.0,1.12,151190.0,Northeast
Massachusetts,MA,"Farmers, Ranchers, and Other Agricultural Managers",40.0,0.28,88290.0,Northeast
Massachusetts,MA,Construction Managers,9000.0,1.09,147750.0,Northeast
Massachusetts,MA,"Education and Childcare Administrators, Preschool and Daycare",2230.0,1.32,68660.0,Northeast
Massachusetts,MA,"Education Administrators, Kindergarten through Secondary",10360.0,1.37,127570.0,Northeast
Massachusetts,MA,"Education Administrators, Postsecondary",9460.0,2.27,122970.0,Northeast
Massachusetts,MA,"Education Administrators, All Other",1030.0,0.82,90550.0,Northeast
Massachusetts,MA,Architectural and Engineering Managers,8210.0,1.65,178800.0,Northeast
Massachusetts,MA,Food Service Managers,3920.0,0.68,85940.0,Northeast
Massachusetts,MA,Gambling Managers,40.0,0.4,97720.0,Northeast
Massachusetts,MA,"Entertainment and Recreation Managers, Except Gambling",600.0,0.69,94770.0,Northeast
Massachusetts,MA,Lodging Managers,500.0,0.51,89330.0,Northeast
Massachusetts,MA,Medical and Health Services Managers,19190.0,1.44,132130.0,Northeast
Massachusetts,MA,Natural Sciences Managers,8880.0,3.73,218800.0,Northeast
Massachusetts,MA,Postmasters and Mail Superintendents,340.0,1.03,93230.0,Northeast
Massachusetts,MA,"Property, Real Estate, and Community Association Managers",5860.0,0.84,89140.0,Northeast
Massachusetts,MA,Social and Community Service Managers,8200.0,1.78,79050.0,Northeast
Massachusetts,MA,Emergency Management Directors,180.0,0.62,115200.0,Northeast
Massachusetts,MA,Funeral Home Managers,240.0,0.78,90430.0,Northeast
Massachusetts,MA,"Personal Service Managers, All Other",120.0,0.48,56570.0,Northeast
Massachusetts,MA,"Managers, All Other",10670.0,0.72,172380.0,Northeast
Massachusetts,MA,Buyers and Purchasing Agents,13210.0,1.15,81310.0,Northeast
Massachusetts,MA,"Claims Adjusters, Examiners, and Investigators",4550.0,0.63,84340.0,Northeast
Massachusetts,MA,"Insurance Appraisers, Auto Damage",340.0,1.83,73100.0,Northeast
Massachusetts,MA,Compliance Officers,11460.0,1.22,92890.0,Northeast
Massachusetts,MA,Cost Estimators,5340.0,1.03,102680.0,Northeast
Massachusetts,MA,Human Resources Specialists,25490.0,1.18,81960.0,Northeast
Massachusetts,MA,Labor Relations Specialists,1680.0,1.1,97490.0,Northeast
Massachusetts,MA,Logisticians,5960.0,1.07,96630.0,Northeast
Massachusetts,MA,Project Management Specialists,19790.0,0.83,108630.0,Northeast
Massachusetts,MA,Management Analysts,30100.0,1.43,131840.0,Northeast
Massachusetts,MA,"Meeting, Convention, and Event Planners",4100.0,1.29,72840.0,Northeast
Massachusetts,MA,Fundraisers,5940.0,2.37,74370.0,Northeast
Massachusetts,MA,"Compensation, Benefits, and Job Analysis Specialists",3100.0,1.28,93450.0,Northeast
Massachusetts,MA,Training and Development Specialists,11880.0,1.15,73480.0,Northeast
Massachusetts,MA,Market Research Analysts and Marketing Specialists,37320.0,1.83,93430.0,Northeast
Massachusetts,MA,"Business Operations Specialists, All Other",19850.0,0.74,86030.0,Northeast
Massachusetts,MA,Accountants and Auditors,45520.0,1.33,96580.0,Northeast
Massachusetts,MA,Property Appraisers and Assessors,1090.0,0.78,87280.0,Northeast
Massachusetts,MA,Budget Analysts,1380.0,1.24,88270.0,Northeast
Massachusetts,MA,Credit Analysts,1740.0,1.09,88490.0,Northeast
Massachusetts,MA,Financial and Investment Analysts,18020.0,2.24,107610.0,Northeast
Massachusetts,MA,Personal Financial Advisors,7410.0,1.16,101320.0,Northeast
Massachusetts,MA,Insurance Underwriters,3440.0,1.35,100050.0,Northeast
Massachusetts,MA,Financial Risk Specialists,1490.0,1.12,118960.0,Northeast
Massachusetts,MA,Financial Examiners,1090.0,0.74,85110.0,Northeast
Massachusetts,MA,Credit Counselors,930.0,1.4,62060.0,Northeast
Massachusetts,MA,Loan Officers,4310.0,0.63,93430.0,Northeast
Massachusetts,MA,"Tax Examiners and Collectors, and Revenue Agents",1250.0,0.99,71990.0,Northeast
Massachusetts,MA,Tax Preparers,1800.0,1.04,58720.0,Northeast
Massachusetts,MA,"Financial Specialists, All Other",2930.0,0.97,85950.0,Northeast
Massachusetts,MA,Computer Systems Analysts,16650.0,1.42,121580.0,Northeast
Massachusetts,MA,Information Security Analysts,5780.0,1.36,127610.0,Northeast
Massachusetts,MA,Computer and Information Research Scientists,1800.0,1.98,166910.0,Northeast
Massachusetts,MA,Computer Network Support Specialists,2240.0,0.65,86290.0,Northeast
Massachusetts,MA,Computer User Support Specialists,19570.0,1.19,75670.0,Northeast
Massachusetts,MA,Computer Network Architects,5340.0,1.28,136930.0,Northeast
Massachusetts,MA,Database Administrators,1940.0,1.12,117420.0,Northeast
Massachusetts,MA,Database Architects,1720.0,1.12,161160.0,Northeast
Massachusetts,MA,Network and Computer Systems Administrators,7440.0,0.99,104730.0,Northeast
Massachusetts,MA,Computer Programmers,3040.0,1.17,115200.0,Northeast
Massachusetts,MA,Software Developers,54260.0,1.39,150520.0,Northeast
Massachusetts,MA,Software Quality Assurance Analysts and Testers,7650.0,1.62,106090.0,Northeast
Massachusetts,MA,Web Developers,2040.0,1.1,107570.0,Northeast
Massachusetts,MA,Web and Digital Interface Designers,2690.0,1.02,107560.0,Northeast
Massachusetts,MA,"Computer Occupations, All Other",6100.0,0.59,105890.0,Northeast
Massachusetts,MA,Actuaries,1530.0,2.29,122230.0,Northeast
Massachusetts,MA,Operations Research Analysts,4860.0,1.91,90030.0,Northeast
Massachusetts,MA,Statisticians,1990.0,2.83,99230.0,Northeast
Massachusetts,MA,Data Scientists,9990.0,1.81,132250.0,Northeast
Massachusetts,MA,"Mathematical Science Occupations, All Other",30.0,0.31,89150.0,Northeast
Massachusetts,MA,"Architects, Except Landscape and Naval",4790.0,1.83,101980.0,Northeast
Massachusetts,MA,Landscape Architects,450.0,0.97,84950.0,Northeast
Massachusetts,MA,Cartographers and Photogrammetrists,120.0,0.4,89250.0,Northeast
Massachusetts,MA,Surveyors,1800.0,1.44,84260.0,Northeast
Massachusetts,MA,Aerospace Engineers,990.0,0.61,152210.0,Northeast
Massachusetts,MA,Bioengineers and Biomedical Engineers,3920.0,7.58,107720.0,Northeast
Massachusetts,MA,Chemical Engineers,1140.0,2.37,119260.0,Northeast
Massachusetts,MA,Civil Engineers,9460.0,1.13,104450.0,Northeast
Massachusetts,MA,Computer Hardware Engineers,3350.0,1.87,170570.0,Northeast
Massachusetts,MA,Electrical Engineers,4780.0,1.07,126010.0,Northeast
Massachusetts,MA,"Electronics Engineers, Except Computer",5580.0,2.51,133840.0,Northeast
Massachusetts,MA,Environmental Engineers,1410.0,1.57,116980.0,Northeast
Massachusetts,MA,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",580.0,1.06,131500.0,Northeast
Massachusetts,MA,Industrial Engineers,10650.0,1.29,108350.0,Northeast
Massachusetts,MA,Marine Engineers and Naval Architects,,,93490.0,Northeast
Massachusetts,MA,Materials Engineers,1060.0,1.98,111030.0,Northeast
Massachusetts,MA,Mechanical Engineers,9430.0,1.39,122670.0,Northeast
Massachusetts,MA,Nuclear Engineers,120.0,0.35,141520.0,Northeast
Massachusetts,MA,"Engineers, All Other",2930.0,0.82,132020.0,Northeast
Massachusetts,MA,Architectural and Civil Drafters,2730.0,1.05,75850.0,Northeast
Massachusetts,MA,Electrical and Electronics Drafters,590.0,1.25,90820.0,Northeast
Massachusetts,MA,Mechanical Drafters,840.0,0.89,71610.0,Northeast
Massachusetts,MA,"Drafters, All Other",120.0,0.31,87820.0,Northeast
Massachusetts,MA,Aerospace Engineering and Operations Technologists and Technicians,40.0,0.17,81420.0,Northeast
Massachusetts,MA,Civil Engineering Technologists and Technicians,1040.0,0.71,64470.0,Northeast
Massachusetts,MA,Electrical and Electronic Engineering Technologists and Technicians,3950.0,1.8,78660.0,Northeast
Massachusetts,MA,Electro-Mechanical and Mechatronics Technologists and Technicians,1080.0,3.12,68210.0,Northeast
Massachusetts,MA,Environmental Engineering Technologists and Technicians,220.0,0.76,63270.0,Northeast
Massachusetts,MA,Industrial Engineering Technologists and Technicians,1970.0,1.13,71370.0,Northeast
Massachusetts,MA,Mechanical Engineering Technologists and Technicians,720.0,0.82,66950.0,Northeast
Massachusetts,MA,Calibration Technologists and Technicians,310.0,0.87,62750.0,Northeast
Massachusetts,MA,"Engineering Technologists and Technicians, Except Drafters, All Other",1080.0,0.71,65890.0,Northeast
Massachusetts,MA,Surveying and Mapping Technicians,690.0,0.51,50120.0,Northeast
Massachusetts,MA,Food Scientists and Technologists,,,99140.0,Northeast
Massachusetts,MA,Soil and Plant Scientists,,,64490.0,Northeast
Massachusetts,MA,Biochemists and Biophysicists,13530.0,16.59,127520.0,Northeast
Massachusetts,MA,Microbiologists,2110.0,4.51,126260.0,Northeast
